name,is_fake,n_frame,set_name
qbruzfywhk,1,300,train
qbrwttszvd,1,300,train
qbrydvysxr,0,300,train
qbrzztsnmb,1,300,train
qbsdcifxsh,1,300,train
qbsdjkabhx,1,300,train
qbspardptp,1,299,train
qbspgynfev,0,300,train
qbswxkvlzf,1,300,train
qbtaywnova,1,300,train
qbtckkvnap,1,241,train
qbtlkurrwh,1,300,train
qbtmzaucmt,1,300,train
qbtogciltz,1,300,test
qbtqsiupbp,1,302,train
qbtwwoiotm,1,300,train
qbueqfyixe,1,296,train
qbuhzfkjvj,1,300,val
qbuifwjeya,1,300,train
qbukeztlrm,1,300,train
qbukkfjscz,1,300,train
qbuvkjniiu,1,300,train
qbuvslghcc,1,301,val
qbvaqbiwvh,1,297,val
qbvtaqopnh,1,301,train
qbwgzkomsh,0,239,train
qbwjxylrnj,0,300,train
qbwkcbtvdi,1,300,train
qbwmzlyqkk,0,300,train
qbwogsfwmm,1,300,train
qbwwpvgyhh,0,288,train
qbwxbjhaep,1,300,train
qbwxjdzjra,1,300,val
qbwzfmddmg,1,300,train
qbxbcffsai,1,300,train
qbxdkocqaq,1,300,test
qbxmrfmazf,1,300,train
qbxpyhzacb,0,300,train
qbxtgiikpc,0,300,train
qbxtodatnt,1,301,train
qbybdqzpfz,1,302,train
qbygrzcpev,1,300,train
qbyizszgvw,1,300,train
qbymswegth,1,300,train
qbysbsszfy,1,300,train
qbywcaojhy,1,241,train
qbzjjvbybm,1,147,train
qbzlvljdge,1,300,val
qbzsfwwciq,1,300,train
qcabzbzpbr,1,241,train
qcagzqgrob,1,300,train
qcakjqbslu,1,300,val
qcarktkmfw,1,300,val
qcauximmlr,1,301,val
qcaxjegmms,0,300,train
qcbbixyego,0,300,train
qcbcypifeo,1,301,train
qcbgpehmrh,1,300,train
qcbhpzipjj,1,300,train
qcbjskiqhc,1,300,train
qcbkztamqc,1,300,test
qcbmzucdkb,1,300,train
qcbrbselom,1,241,val
qcbyvitkgx,1,300,train
qcccdaicit,1,300,train
qccdzhepbo,1,300,train
qcciietoau,1,300,val
qcciqakhhx,1,300,train
qcckddiriz,1,300,train
qccllvprho,1,300,train
qccyrzyylf,0,301,train
qccztbjauc,1,300,train
qcddeigxhq,1,300,train
qcdfrnydvr,1,300,train
qcegcfcazb,0,300,train
qcemrfnege,1,298,train
qcenayroih,1,302,train
qceqxoeuhv,1,300,train
qcewpdldym,1,300,val
qcfaclnzfu,1,300,train
qcfjhtckhd,1,300,train
qcfjnrvukm,1,300,train
qcftbnynor,1,300,train
qcfviarsic,1,300,train
qcfwiogzgu,1,300,train
qcgodnafwo,1,300,train
qcgtqnatxp,0,301,train
qcgtwpyxth,0,300,train
qcguerhcsl,1,300,train
qcgvjxtvev,1,241,train
qcgwmbhxrf,1,301,train
qcgyxmuvpi,1,300,train
qcgzyvlaqk,1,300,train
qchcfdisuo,0,300,train
qchdyrlogx,1,300,val
qchglbhjlr,0,300,train
qchgluoajg,0,269,train
qchlieqmgx,1,300,train
qchlvnlvbq,0,300,train
qchmkcjlwi,1,300,train
qchydkncfx,1,300,train
qciaozmrjj,1,300,train
qcigzolsmv,1,300,train
qcijdjhhgd,1,300,train
qcijzqxfrm,1,300,val
qcimqovmvo,1,300,train
qcinzstvzy,1,300,test
qcisdurnzt,1,300,train
qcjddzgxuo,1,300,train
qcjgabgrmm,1,300,train
qcjntslwao,1,300,val
qcjwsygnxe,1,300,test
qckawgxxme,1,300,train
qckdcytetj,1,300,train
qckgsogoli,1,300,train
qckjihxoze,1,300,train
qckndouuwc,0,301,train
qcknvfndam,1,298,train
qckonxvveg,1,301,train
qckpcqitnd,1,300,train
qcksscwvkm,1,300,train
qckwfjyoqq,1,297,train
qclgfxjqxv,1,300,train
qclhbfpyzh,1,300,train
qclpbcbgeq,0,300,test
qclxjhdxwy,1,300,train
qclxwzxhxw,1,300,train
qclycbpjqu,1,298,train
qclytvnchv,1,300,train
qcmhohwoni,1,300,train
qcmmdedmfx,1,301,train
qcmpjhmsuf,1,300,test
qcmpzewwto,1,300,train
qcmqhyrdff,1,300,train
qcmwlfhpdy,1,300,train
qcmwxpsxwp,1,300,train
qcnbbxhbxx,1,300,train
qcnbifmlvf,1,300,train
qcnbrwmhyg,1,300,train
qcnipswqyi,1,300,train
qcnjnwebtv,1,300,train
qcnjqaeoyy,1,300,val
qcnkgyvxnj,0,302,train
qcnosqhgcs,1,300,train
qcnsahyrvi,1,300,test
qcnxqwcveq,1,300,val
qcnzvebzip,1,300,train
qcocjxdoor,1,300,train
qcofcfboyd,1,241,train
qcohlfrfzb,0,300,train
qcoiimlwmq,1,299,test
qcolxecfxr,1,300,train
qconrwcsqu,1,300,val
qcoswscyff,1,300,train
qcpbapccjf,1,300,train
qcpbbtzyvm,1,300,train
qcpmwobtsi,1,300,train
qcpnnqzslq,1,300,train
qcppqcosbq,0,300,train
qcqbzfczbs,1,300,train
qcqduqlzgl,0,300,train
qcqlhreopt,1,300,train
qcqqrmxiwe,1,298,train
qcqzjeecqo,1,300,train
qcrchecdto,1,300,train
qcrkeithwj,1,301,train
qcrofjquht,1,300,val
qcromzecju,1,301,train
qcroujlnlz,1,300,train
qcrpmdwizz,1,299,val
qcrqpfsepo,1,300,train
qcrrlmsbxe,1,300,train
qcrrqvzult,1,300,train
qcrrxqomya,0,300,train
qcsfyfuibd,0,300,train
qcshdjmmyn,1,299,val
qcsmctqcdx,1,300,train
qcsnqtbhga,0,300,train
qcsslegxho,0,300,val
qcsuzqqohv,1,300,test
qctagnsnqa,1,300,train
qctcumfqty,1,300,test
qctdmbxpkl,1,300,train
qctfnmumnz,1,300,val
qctfpvkjeq,1,297,val
qctntszyuq,1,301,train
qctpzulzfb,1,302,train
qctwmqwixb,1,300,train
qctzpmzrmm,0,300,train
qctzubdnke,1,299,test
qcucdrolwk,1,300,train
qcucmqepde,1,300,train
qcufxavgti,1,300,val
qcugsjsuzt,1,300,train
qcuobsfbgz,1,300,train
qcuqbqrfet,1,300,train
qcusoawsce,1,300,train
qcusznoptm,1,300,train
qcvaewqluc,1,299,val
qcvaivxnpj,1,300,train
qcvbxjvwui,1,299,val
qcvctfwlam,1,300,train
qcvfnunaii,1,300,train
qcvxqjcjop,1,300,train
qcvyclhhuq,1,300,train
qcwfsrlbwp,1,300,train
qcwfxjoktn,1,300,train
qcwguuumkb,1,300,train
qcwhkhxsxp,1,300,train
qcwicuoutm,1,300,train
qcwnjxtwkx,1,300,val
qcwotrrgbf,1,300,train
qcwubobffx,1,300,train
qcwwcdckwo,1,301,val
qcwxkavpma,1,300,train
qcwxyaedgo,1,300,val
qcwynifwtv,1,300,train
qcwztcyolx,1,300,val
qcxkxcemcb,1,300,test
qcxkzxksxm,1,301,train
qcxmaefecu,1,300,val
qcxmjcuvls,1,300,train
qcxqsfretg,1,300,train
qcxsfsrcgx,1,241,train
qcxtsddkbt,0,300,val
qcxwcqhzgd,1,300,train
qcybxocopd,1,239,val
qcyggexcva,1,301,train
qcyikdnpcz,1,299,train
qcyjmpqqau,1,298,train
qcyjwpyzre,1,300,train
qcykxlusqr,1,298,train
qcyrdgigaj,1,300,train
qcytuqvxym,1,300,train
qcyvmkzmkn,1,300,train
qczafofnsv,1,300,train
qczbbylumq,1,300,val
qczfrfkhxp,1,300,train
qczjnkzuds,1,300,train
qdabqsxuwy,1,299,val
qdadlhpnjn,1,300,train
qdaefntzbm,1,300,train
qdagttotgb,1,301,val
qdagzcsgyj,1,300,train
qdahcroyxh,1,300,val
qdalidxckj,1,300,train
qdamwtliks,0,300,train
qdanomggxf,1,301,train
qdantvtdji,0,300,train
qdapzenpcn,1,300,train
qdasygvnms,1,300,train
qdatmkjpel,1,300,train
qdbaiciceo,1,300,train
qdbiwougrn,0,300,train
qdbolnetao,1,301,train
qdbqecwwsr,1,300,val
qdchvtrjnx,1,300,train
qdcizgkyvh,0,300,train
qdcrekhngu,1,300,train
qdctvtvvhu,1,300,train
qdcvavoeza,1,300,train
qdcvosbeul,0,300,train
qdcxmiebmn,0,300,train
qdcxpoyoib,1,300,val
qdcytygejy,0,300,train
qddeclhfde,1,300,train
qddgokzhtm,1,298,train
qddptxyuis,1,300,train
qddtfmurxi,1,299,train
qddycmeefa,1,300,train
qdeavaxwfd,1,300,train
qdeddghxvf,1,300,val
qdedmpcthy,0,300,train
qdedumithq,1,300,train
qdefejdnni,1,300,train
qdehcalinw,1,300,train
qdeihfefcn,1,300,val
qdeiiltkpb,1,300,train
qdeizenkjk,0,300,train
qdemtherbw,1,300,train
qdeoczzuri,1,300,train
qdeoocmxki,1,300,train
qdewvfdqes,1,300,train
qdfagbjuis,1,300,train
qdfgiyanke,1,298,train
qdfijwelsj,1,300,train
qdfmiqozpn,0,300,train
qdfoiguwaf,1,300,test
qdfvvckune,1,269,train
qdgiiuzjdb,1,300,train
qdgisabgve,1,300,train
qdgkxwjeuw,1,300,train
qdgpigaalp,1,299,test
qdgrrfeazr,0,300,train
qdgxsfkqiu,1,300,val
qdgxsgkxdr,1,300,val
qdhcklxqhv,1,300,train
qdhdnmrgkf,1,300,val
qdhkyhriqi,1,299,val
qdhloyonpq,1,300,train
qdhvwtdiay,1,297,train
qdhzxxckjo,0,300,train
qdiclkoxze,0,100,train
qdijdyiutg,1,300,train
qdilwzelwp,1,300,val
qdirksoqim,0,300,train
qdiufdxior,1,300,train
qdjdzkhnnk,1,300,train
qdjfbfqwau,1,301,train
qdjgpdlcfd,1,300,train
qdjkbhhkch,1,300,train
qdjrghdsss,1,300,val
qdjrihdsra,0,300,val
qdjrsyyvyd,1,300,train
qdjtietmjx,1,300,train
qdjuznbtxf,1,301,train
qdjwgsjrml,1,300,train
qdjxabkqsu,1,300,train
qdkcjwbzek,1,300,train
qdkdmwybuk,1,301,train
qdkjdzvoes,0,300,train
qdkkmvsjnv,1,300,train
qdklyiwwrq,1,300,train
qdkpphviay,1,300,train
qdkqbcvbhx,1,300,train
qdktnsxljc,0,300,train
qdlefybhht,0,298,train
qdlrznczud,1,300,train
qdmfeengfz,1,300,train
qdmkmfomas,1,300,train
qdmlbvbqjr,1,300,train
qdmmbyksot,1,300,val
qdmmrcurog,1,300,train
qdmvzknbua,0,300,train
qdmziefhyk,1,302,train
qdnbunubas,1,301,val
qdnfwzurgi,1,300,train
qdngiuorvs,1,300,train
qdngwwhqhr,1,300,train
qdnivjptrz,1,301,train
qdnjnohbiy,1,300,train
qdnwdedkrk,1,300,train
qdnzagjlcv,0,301,train
qdoeusvajh,0,300,train
qdofrrdnim,0,300,train
qdogpgieqw,1,300,test
qdomnebwdz,1,300,val
qdonjyzgxn,1,300,train
qdonojiofl,1,301,train
qdovkhjhgp,1,300,train
qdowedxida,1,300,val
qdpkezyqib,1,300,train
qdpllbwuck,1,300,train
qdpsfnrtiq,1,300,train
qdptbhikbg,1,301,val
qdpwadxiuw,1,300,train
qdqaqufmft,1,300,train
qdqbgaselz,1,300,train
qdqdsaiitt,1,300,test
qdqfugivnx,1,300,train
qdqgwpnhur,1,300,val
qdqopybovr,1,300,train
qdqtawtkdo,1,300,train
qdrdrwcani,1,299,train
qdrjugpyhy,1,300,test
qdrkucwghz,1,300,train
qdrurqesar,1,300,train
qdscynormj,0,301,val
qdsemavzrz,1,300,train
qdskxicgas,0,300,train
qdsmgemzbh,1,298,train
qdsoatwrfm,1,300,train
qdsrgrrfki,1,300,train
qdsrylqbpr,1,300,train
qdssobwcxv,1,300,train
qdszbldxrq,1,300,train
qdtarwtswk,1,300,train
qdtcxywgnm,1,300,val
qdtdrgztgu,0,300,train
qdtgqujwjj,1,300,val
qdtjdlzsqq,1,300,val
qdtsfjcrok,1,300,train
qdtsrvticn,1,300,train
qduehswbjt,1,301,val
qdulrallpz,1,298,val
qdumndmniy,1,300,train
qdusrefisl,1,301,val
qduukqkozh,1,300,train
qduwslhkom,1,300,train
qdvaogedny,1,300,val
qdvcaecfwo,1,300,train
qdvfqrxkac,1,300,val
qdvhfjeseu,1,300,train
qdvimwzjka,1,300,val
qdvksyerxb,1,301,val
qdvkuwavxh,0,300,train
qdvnqmskzw,1,300,train
qdvwtjmpzd,1,301,train
qdvygqhbel,1,300,train
qdvzaxpbbc,1,300,train
qdvzovpzxz,1,300,train
qdwbxkqsyd,1,299,val
qdwcydrmpl,0,300,train
qdwoqilpwf,1,300,val
qdwudkptxp,0,300,train
qdwuhbpvep,1,300,train
qdwvvoimhk,1,300,train
qdxbeysqef,1,300,train
qdxedafoiq,1,300,val
qdxgpisunq,1,99,train
qdxmxypccp,1,300,val
qdykxkafki,0,300,train
qdyreokdxz,1,300,train
qdytgvitjm,1,300,val
qdzadbpiod,0,300,val
qdzbtimfmf,1,297,val
qdzlaqopsf,1,300,val
qdzpltwlof,1,300,train
qdzpsueudu,1,300,train
qdzpvshylg,1,300,train
qdzqkqxstc,1,300,train
qdztqzjndd,1,300,train
qdzwfutwtr,1,301,train
qeadoprquq,1,300,train
qeaenmeqch,1,300,train
qeaidqxbcr,1,300,train
qeamgtnnsf,1,300,train
qeapomuzvr,1,300,val
qeaptjerog,1,300,train
qeaxtxpvyq,1,300,test
qeazdknzss,0,300,val
qebckdodmc,0,300,train
qebkcpyefz,1,300,train
qebmjazeky,1,300,train
qebmvcnrci,1,300,train
qebpsryhmk,0,300,train
qebvcnhbej,0,300,train
qecgeqnvta,1,300,train
qechlfmdtv,1,299,train
qeclzbbqan,1,300,train
qecngoxudb,1,300,train
qedcylqyod,1,300,train
qedisiyorp,1,298,train
qedkgyebad,1,301,val
qedogjvglv,1,300,train
qedqcparat,1,300,train
qedrmmjzgo,0,300,train
qedsgieuqn,0,300,train
qedweideez,0,300,train
qedxernyvg,1,300,train
qeeeralsay,1,300,train
qeefkatpus,1,299,train
qeefpaarrl,1,298,train
qeehyzgisi,1,300,train
qeeqexmorg,1,300,train
qefjahzqjx,0,300,train
qefmxjllxx,1,301,train
qefpqclgyw,0,300,val
qefqgbtfhk,0,301,val
qefrgzlcfm,1,300,train
qegjobljzo,1,300,train
qegmssagyr,1,300,train
qegnidgfdh,1,300,val
qegspyzueh,1,300,train
qegsyxifws,1,300,val
qegxloociq,1,300,train
qehbnhaaob,1,300,val
qehekvzpko,1,300,train
qehfmglquk,1,300,train
qehhvbqcqb,1,300,train
qehjebtcnd,1,300,train
qehuvzvqqg,1,299,train
qehxxibphk,1,298,train
qeiajsrnsf,1,300,train
qeiavjqjhn,1,300,train
qeicjrsrou,1,300,train
qeidrdoowl,1,300,train
qeihozmlzy,1,300,train
qeiieirdew,1,300,train
qeiilycvtd,0,300,train
qeisrntpof,0,300,val
qeixbflvlm,1,302,train
qejatnitfa,1,301,val
qejaxtxuqb,1,300,train
qejbkgrhhc,1,300,train
qejbogbmwp,1,300,train
qejcjbqktv,1,300,train
qejdameern,1,301,train
qejdhlinqb,1,300,train
qejmjsetgd,1,300,train
qejnfvzozc,1,301,val
qejqaitidi,1,300,val
qejykotkmu,1,300,train
qekehrobys,1,300,train
qeksmemriz,0,300,train
qekttcqtpm,1,301,train
qekucblmnn,1,299,test
qeldlwllvu,1,301,val
qeldxuikby,1,300,train
qelebriybu,1,300,train
qeliekmpgw,0,300,val
qeliwabvll,1,300,train
qelkostpnn,1,298,train
qelncdmypn,0,300,train
qelnerqher,1,300,val
qelvdjuonf,0,300,val
qelvshsgnv,1,300,val
qelwnkpmlf,1,300,train
qelyibfked,1,300,train
qemdkwwbrt,1,300,train
qemibopbwn,1,301,train
qemmyefgtu,1,300,train
qemnbegrho,1,299,train
qemsqijsia,1,300,train
qemtpanxez,1,300,train
qemtxrlujo,1,300,train
qemuphggwx,1,300,train
qemzklmumc,0,301,val
qenfcfpnyu,1,300,train
qengnxaujw,1,300,train
qenhgiioxg,1,300,train
qenmgitlwr,1,300,train
qentasnpvu,1,300,train
qenxlqqzvi,0,300,train
qenyjosekb,1,300,val
qeogpsbavh,1,301,val
qeohiqsvtr,1,300,train
qeoiaopota,1,300,train
qeojeoulrw,1,300,train
qeomvnbhqk,1,240,val
qeoorfcnln,0,300,train
qeopftwnwe,0,300,train
qeozopebix,1,300,train
qepgiaxgpc,1,300,train
qepkrnfibo,1,300,val
qeplzsixvj,1,300,train
qepoibkeoq,1,299,train
qepouweoaa,0,300,train
qepurfmlnj,1,300,train
qepydkyjsp,1,300,train
qeqhrejxbu,1,300,train
qeqirjftzj,1,300,train
qeqismarzh,1,136,train
qeqkgnbacl,1,300,train
qeqleurpmu,1,299,val
qeqmjjnojg,1,300,val
qeqrppouwj,1,300,train
qeqwigwfho,1,300,train
qerdwvoopp,0,300,train
qerezhdujr,1,300,val
qerfvwacdh,1,300,train
qergvpdkpq,1,300,val
qerhciumgk,1,301,train
qerpuyfhef,1,300,train
qersvgvzxy,1,301,train
qertpzqryh,1,299,val
qervyeodfw,1,300,train
qerwrumvqe,1,300,train
qerzuiktae,1,300,train
qesblsqjmd,1,300,train
qesiggdoxo,1,300,train
qesjxqvzce,1,298,train
qesmxvzqug,1,300,val
qesnaogado,1,298,train
qesomwbpii,1,300,train
qesrvvmpvm,1,300,train
qesshfuked,1,300,val
qeswxeeizh,1,301,train
qetbbevrhn,1,300,train
qetboljnzl,0,300,val
qetcosphde,1,300,train
qetenneagd,1,300,train
qethauxnwk,0,300,train
qetspshozl,1,300,train
qeuemnaocl,1,298,train
qeuhipxcaz,1,300,val
qeuiugjhqg,0,300,train
qeulyguklg,1,296,val
qeumxirsme,0,300,train
qeurndelvm,0,300,train
qevxadpcmq,1,300,train
qewhficabz,1,300,train
qewjikijzh,1,300,train
qewmbrrtay,1,300,train
qewqnjgauj,1,300,train
qewxqkzxci,1,298,train
qexbrbnpvk,1,300,train
qexfqixxvo,1,298,train
qexgjiiepq,1,301,train
qexywkebun,1,300,train
qeyanjfztf,1,300,train
qeybglsiyp,1,300,val
qeydkmdzam,1,300,val
qeyfuwvgry,0,301,train
qeyheaxmpv,1,241,train
qeysxtnltj,1,300,train
qezaswxjjc,1,300,train
qezdfuypuk,1,300,train
qezedhmcby,1,300,val
qezeuursux,1,300,train
qezhpkeajf,1,299,test
qezjhmedvm,1,240,val
qezniunogy,0,300,train
qezvzcriaj,1,299,train
qfacgscnvs,0,300,train
qfafmrybtk,1,301,val
qfalftifws,0,300,train
qfanjfikou,1,300,train
qfautbisug,1,300,val
qfbfnbvmyv,0,300,train
qfbjbbyggl,1,300,val
qfbktumuyy,1,300,train
qfblxltdok,1,300,val
qfbqwmwrej,0,300,train
qfbyocchwl,1,300,train
qfcbwmmapg,1,300,val
qfcknonxzl,1,300,train
qfcnafbfcf,1,300,train
qfcpqwbatk,1,300,train
qfcsaafznl,1,302,train
qfcvnmmjkb,1,300,train
qfdictbypd,1,300,val
qfdiqwviho,1,300,train
qfdlnvxdgj,0,300,train
qfdnqijtto,1,300,train
qfdywqdzlj,1,300,train
qfdzlgbrbl,1,300,val
qfeeomcnkt,1,300,train
qfeqrzvrgn,1,298,val
qffbssbjze,1,299,val
qffghppbsz,1,300,train
qffgjduhoe,1,300,train
qffjbxgkwd,1,241,train
qffjwgvpxz,1,300,train
qffnrfvdrv,1,300,train
qfghdrjlwf,1,300,train
qfgniqtltm,1,301,val
qfgnlxibpa,1,301,train
qfgpwxvhay,0,300,train
qfgpxqzhzp,1,296,val
qfgxitlutn,1,300,test
qfhbqqmmls,1,298,train
qfhbsyjana,1,300,train
qfhczvsdro,1,300,train
qfhdvlslyh,0,300,train
qfhgilfcjj,0,300,train
qfhgkkpwfs,1,300,val
qfhmrgssju,0,296,val
qfhqkllpzt,1,301,train
qfhqtbavpl,1,300,train
qfignkscqm,1,300,train
qfipvubhgj,1,300,train
qfiqridjni,1,300,val
qfitoqtuxp,1,300,train
qfivssvisf,1,300,train
qfiwnyhkqc,1,300,train
qfiyombztt,0,300,val
qfjadgtkyd,1,300,val
qfjejsrpwt,1,300,train
qfjsamulau,1,300,train
qfjtmqetlk,0,300,train
qfjuydngdb,0,300,train
qfjxksudna,1,300,train
qfjzryulkj,1,301,train
qfkfqzykjt,1,300,train
qfkgkxeexa,1,300,val
qfkhjtzjrh,1,300,train
qflapbegbj,1,300,train
qfljdkoqep,1,301,val
qflpehfxtp,0,300,val
qflslgrosa,1,300,train
qfltpvdsjf,1,300,train
qflvhvhymj,1,300,test
qfmajvthzz,1,300,train
qfmbgyidck,1,300,train
qfmcmnajyq,1,300,val
qfmgdbbovy,1,300,train
qfmrpgcufb,1,300,train
qfmyjptlse,1,300,train
qfmzymuhxs,0,300,train
qfnbjfaiog,1,300,train
qfncewickn,1,299,train
qfnklzwwdk,1,300,train
qfnodwwnpx,1,300,train
qfoatowenz,1,300,train
qfogctlkvu,1,300,train
qfogmbqkpx,1,300,train
qfolgincli,1,301,train
qfooyvaiii,1,300,train
qfopltnmmw,1,300,train
qfotggmytr,1,300,train
qfotvxlypn,1,300,train
qfpbaywxpi,1,300,train
qfpbijvpau,1,300,train
qfpbwdmjyt,1,241,train
qfpkxndiis,1,300,train
qfpnnqalzd,1,300,val
qfpurllewq,1,300,val
qfqemcoito,1,300,train
qfqkqwpdzz,1,300,train
qfqrbspvml,0,300,val
qfqxmlnwgg,1,300,val
qfrjidpspj,1,300,val
qfrsnwsqhh,1,300,train
qfrtyotceb,1,300,train
qfrupnycgn,1,300,val
qfrxxdiimw,1,300,train
qfsbqwlhge,1,300,train
qfsfuccmaw,1,300,train
qfslxeigpv,1,300,train
qfsneinsku,1,300,train
qfsqghbllj,1,300,train
qfstwhujci,1,301,val
qfsufrfrgr,1,300,train
qftajfrcyu,1,300,train
qftctcuynf,0,300,train
qftekstcak,1,241,train
qftfxdlguy,0,300,train
qfthkysoex,1,300,train
qftkffogzs,1,301,train
qftoybvjmf,1,299,val
qftsaxhpxt,1,301,val
qftuqaiqqa,1,300,val
qftwzgqden,1,300,train
qftxfwzudq,0,301,train
qfudvgtsvb,1,300,train
qfufdlvwmm,1,300,train
qfugjezhbi,1,300,train
qfujasbtxf,1,300,train
qfuqcagqzv,1,300,train
qfvhfbvusv,1,300,train
qfviucsqdg,1,300,train
qfvooavkif,1,300,train
qfvqrbjfpa,1,300,train
qfvtnsaont,1,300,train
qfvwjynnqm,1,300,train
qfvxtpgdjz,1,300,train
qfvzwllxfc,1,300,val
qfwdwfjimg,1,298,train
qfwfpsgrjr,1,301,train
qfwgvhiiib,1,300,train
qfwnpxbuqi,1,300,val
qfwthjydjk,1,255,train
qfwxfabsvb,1,300,val
qfxbywuyon,1,300,train
qfxcxwtxjn,1,300,train
qfxdehbmxh,1,300,train
qfxhsxdcug,1,300,train
qfxjflovbm,1,300,train
qfxnhpzbrq,1,300,train
qfxoqjbsin,1,300,train
qfxqqhaagl,1,300,train
qfyhcgcwax,0,300,train
qfyhtmjzye,1,255,train
qfymlxjqeg,0,300,train
qfynhcomcc,1,300,val
qfynmlqudk,1,300,train
qfyoeodvek,1,300,val
qfysibusjl,1,300,val
qfziqyabor,1,300,train
qfzlclsckz,1,300,train
qfzmalingo,0,300,val
qfzmoiywft,1,300,train
qfzqpsqmwp,1,300,train
qfztnbmhky,1,300,train
qfzxalrbch,1,300,train
qfzxsyfdxg,1,300,val
qfzylqortq,0,300,train
qfzywhuwrh,1,300,train
qgabaegfth,1,300,train
qgaeqlskxv,1,300,train
qgafzmudde,1,301,train
qgalcgvqoz,0,301,train
qgaoranqna,1,300,train
qgaqxgozya,1,300,train
qgauinldgq,1,300,train
qgbawqtulf,1,300,train
qgbbcbddkw,0,300,train
qgbrqvxrvg,1,300,train
qgceqqxgdy,1,300,train
qgcopzugsl,1,300,train
qgczlxqpfh,0,300,train
qgdhufigqh,1,300,train
qgdkprmliu,1,300,train
qgdorrdnwl,1,300,train
qgdtpsklgm,1,300,train
qgebtgsjgp,1,300,train
qgedixuyfi,1,300,train
qgeexzvica,1,300,train
qgeflumyqt,0,300,train
qgefryzetr,1,299,train
qgegnisbuy,1,301,train
qgelxflgdw,1,300,train
qgenivlwxx,1,300,train
qgeztfafin,1,237,train
qgfgphazhd,1,300,train
qgfusfbufk,1,301,train
qgfxkgofjl,0,300,train
qgfztfdjeo,0,300,val
qggeaivwgp,1,300,train
qggfpdkyzi,0,299,val
qgghaexmph,1,300,train
qgghrrukui,1,300,train
qggnwollya,0,300,train
qggoaluomc,1,300,train
qggorpxlar,0,300,train
qggqlpnptg,1,300,train
qggzegfwde,1,300,train
qghmhdqihp,1,300,train
qghmmyafhm,1,300,train
qghoidzrdu,0,301,train
qghqahtjdy,1,296,train
qghsjfwowo,1,300,val
qghuclzrkb,1,300,train
qghxomiqga,1,300,train
qgibcvkeeb,1,300,train
qgidnasexm,1,300,val
qgiidsfxsr,1,300,val
qgikbkkady,1,300,train
qgimorktns,1,300,train
qginpntgzc,1,296,val
qgioqjfncl,1,300,train
qgipgmfyay,1,300,train
qgivlublru,0,300,train
qgiygiqybs,0,300,val
qgizmdoefp,1,300,train
qgjbbfouho,1,300,train
qgjcclleed,1,301,val
qgjehqhned,0,300,train
qgjelpkxhp,1,241,train
qgjkufzlqe,1,300,val
qgjmwsjewa,1,300,train
qgjsymcviq,1,300,train
qgjtjtybfe,0,300,train
qgjwclcggm,1,301,val
qgjwebhigi,1,300,train
qgkaaltznq,1,300,train
qgkdddiiai,1,298,train
qgklsksocd,1,300,train
qgkngvwbjk,1,300,train
qgkqxjgjcj,1,301,train
qgkstdlmtp,1,301,val
qgktqfhjav,1,300,train
qgkvanquab,1,300,val
qgkxeyelzs,1,300,train
qglcjjklhu,1,300,train
qgliltfbng,1,300,val
qglvmhycuz,1,300,train
qglwmjjwaa,1,241,train
qglxglmptt,1,300,train
qgmaotonwu,1,300,train
qgmcbtkrep,1,300,train
qgmhchlepr,0,300,train
qgmjhmnpfx,1,300,val
qgmmbqjivx,1,300,train
qgmttqlpea,1,300,train
qgmtytfqrs,1,300,train
qgmuhybfpf,1,298,train
qgmxbftvrn,1,299,test
qgmxhsifhu,1,300,train
qgnfirqiia,1,300,val
qgnhqmtbko,1,300,val
qgnlnfugoh,1,300,val
qgnlsfxjnw,1,300,train
qgnnpcojvu,1,300,train
qgoicknfxp,1,300,val
qgokzyhxzl,1,300,val
qgompoqklx,1,300,train
qgoobexpnm,1,299,train
qgoydwvfff,1,300,train
qgpabkriss,0,300,train
qgpdybvbgt,1,300,train
qgpeqdwejy,1,300,train
qgpgoaebqm,1,300,train
qgpxmovzga,1,300,val
qgqcngfzat,1,300,test
qgqdlhcpli,1,300,val
qgqjikgruc,1,241,train
qgqkgcaddb,0,300,train
qgqlxwyphq,1,300,train
qgqmcskgxv,1,300,train
qgqnqwysrv,1,298,train
qgqsgtekwl,1,301,train
qgqvxmdsqd,1,300,val
qgraqykxdo,1,300,train
qgrejnsnfh,1,300,train
qgrieuqruw,0,300,train
qgrlklhrhy,1,300,train
qgrmigkxlw,1,300,train
qgrmsdxdzq,0,300,train
qgrqnyiinn,0,300,train
qgrrqopwjw,1,300,train
qgrwmopjhy,1,300,train
qgrykrdzzp,1,301,train
qgsidryiuq,1,300,train
qgsnvozsnr,1,300,train
qgsoddttae,1,300,train
qgssjxqkez,1,300,test
qgsvrioyox,1,298,train
qgteffehuo,1,301,train
qgtnbfqbra,1,300,val
qgtniqqpzf,0,300,train
qgtyghedfl,1,298,train
qguauknhcp,1,300,train
qgukpdasjp,1,300,train
qgukqqnucw,1,300,train
qguoavkuzb,1,297,train
qguogqrstd,1,300,train
qguojjuoik,0,300,train
qguqtlgwlq,1,301,train
qguuizkcji,0,300,train
qguxarkhje,1,300,train
qgvbolqcnx,1,300,train
qgvfnphfqc,1,300,train
qgvoxogmsk,1,300,val
qgvpayyowv,1,300,train
qgweofbmie,1,300,train
qgwjcftfwn,1,300,val
qgwmmiblom,1,241,train
qgwnhffosn,1,300,train
